cik,Bankruptcy,date,sale,ch,invt,ap,act,ebit,gp,oancf,at,re,ni,ebitda,dd1,dltt,lct,Working capital/Total assets,CurrentRatio,Current Assets/Total Assets ,(Current Assets-Inventory)/Tot. Assets,Current Liabilities/Total Assets,EBITDA/Total Sales,Cash/Current Liabilities,Cash/Total Assets,Cash/Total Debt,Long Term Debt/Total Assets,Total Debt/Total Assets,EBITDA/Total Assets,EBIT/Total Assets,Net Income/Total Assets (ROA),Retained Earnings/Total assets,Total Sales/Total Assets,Operating Cash Flow/Total Assets,Operating Cash Flow/Total Sales ,Gross Trading Proﬁt/Total Sales ,EBIT/Total Sales (operating margin),Current Assets/Total Sales,Accounts Payable/Total Sales,Inventory/Total Sales,Cash/Total Sales
764401,0,2018,453.217,43.941,94.157,60.059,195.477,41.393,82.541,53.969,329.534,149.59,36.266,54.21100000000001,0.0,0.0,71.988,0.3747382667645827,2.715410901816969,0.5931922047497376,0.30746448014468913,0.2184539379851548,0.16450806290094502,0.6103933988998167,0.1333428417098084,185553.33333333337,0.0,0.0,0.16450806290094502,0.12561071088264034,0.11005237699296584,0.4539440543312678,1.3753269768825067,0.1637736925476582,0.11907982268979317,0.18212247113413665,0.09133152551647446,0.4313099464494933,0.13251709446026955,0.20775257768353794,0.09695355646412206
1296286,0,2009,373.66,0.116,2.393,15.536,62.065,15.713,19.818,30.777,88.745,28.44,11.698,18.704,0.0,0.0,57.449,0.05201419798298495,1.0803495274069177,0.6993633444137697,0.6723984449828159,0.6473491464307848,0.2107611696433602,0.0020191822311963654,0.0013071158938531744,185553.33333333337,0.0,0.0,0.2107611696433602,0.1770578624147839,0.13181587695081412,0.3204687588033129,4.210490731872218,0.3468026367682686,0.08236632232510838,0.05303752074078038,0.04205159770914735,0.16610019804099982,0.04157790504736926,0.006404217738050635,0.0003104426483969384
1491501,0,2012,2521.09,26.936,50.52,251.941,388.17,71.574,205.204,119.312,1009.794,-131.11700000000002,26.07800000000001,140.63,8.395,307.998,308.858,0.07854275228412927,1.2567911467405737,0.3844051360970654,0.33437512997700525,0.3058623838129361,0.13926602851670736,0.0872115988577275,0.02667474752276207,0.08513462687227594,0.30501072495974424,0.3133243017882855,0.13926602851670736,0.07087980320738685,0.02582506927155441,-0.12984529517901672,2.4966379281318765,0.1181547919674706,0.047325561562657416,0.081394952183381,0.028390101107060837,0.15396911653292822,0.09993336215684484,0.02003895140593949,0.010684267519207959
108516,0,2015,2819.7140000000004,84.18799999999997,319.335,290.432,915.46,159.091,537.2919999999998,413.384,2063.755,494.387,143.715,243.79,0.862,579.982,430.078,0.23519361552122225,2.1285906277465947,0.4435894764640183,0.2888545394196501,0.208395860942796,0.11812933221239925,0.19575053827445246,0.04079360195372027,0.14494081026919445,0.2810323899881526,0.2814500752269528,0.11812933221239925,0.07708812334797494,0.06963762655935417,0.239557021061124,1.366302686123111,0.20030672245494255,0.146604939366191,0.1905484031359208,0.0564209703537309,0.3246641326035193,0.1030005170737174,0.11325084742637015,0.029856928752348633
918160,0,2015,6692.9,56.6,1226.3,703.4,1806.2,114.8,592.7,200.3,4084.4,-3244.2,-509.0,330.8,0.0,2354.1,1042.6,0.18695524434433455,1.732399769806254,0.4422191753990794,0.1419792380765841,0.2552639310547449,0.08099108804230731,0.05428735852676003,0.013857604544119087,0.024043158744318425,0.5763637253941827,0.5763637253941827,0.08099108804230731,0.02810694349231221,-0.12462050729605327,-0.7942904710606208,1.6386494956419546,0.049040250710018614,0.029927236325060887,0.0885565300542366,0.01715250489324508,0.269868069147903,0.10509644548700862,0.18322401350685052,0.008456722795798533
17843,0,2015,2226.7,70.0,655.8,169.5,1070.4,145.7,440.6,282.6,2905.9,1004.2,58.7,268.0,0.0,607.1,322.1,0.257510581919543,3.3231915554175724,0.3683540383357996,0.14267524691145606,0.1108434564162566,0.09222616056987508,0.21732381248059607,0.02408892253690767,0.11530225662987975,0.2089197838879521,0.2089197838879521,0.09222616056987508,0.05013937162324925,0.02020028218452115,0.3455728001651812,0.7662686258990329,0.0972504215561444,0.12691426775048278,0.19787128935195586,0.06543315219832037,0.4807113665963085,0.07612161494588406,0.29451654915345576,0.03143665513989312
1044577,0,2013,36.528,0.075,15.837,7.044,56.301,-70.166,-5.61,-0.17800000000000002,119.928,-22.779,-68.939,-63.804,0.0,0.0,67.018,-0.0893619505036355,0.8400877376227283,0.4694566740044026,0.3374024414648789,0.5588186245080382,-0.5320192115269161,0.0011191023307171206,0.000625375225135081,185553.33333333337,0.0,0.0,-0.5320192115269161,-0.5850677072910413,-0.5748365686078313,-0.1899389633780268,0.3045827496497899,-0.001484223867653926,-0.004872974156811214,-0.15358081471747698,-1.920882610600088,1.5413107752956636,0.19283837056504605,0.4335578186596584,0.0020532194480946124
22444,0,2009,6793.396,405.603,678.541,344.355,1997.552,108.859,934.74,806.5360000000003,3687.556,1472.4620000000002,20.802,263.538,32.802,1181.74,815.3380000000003,0.32059553807454044,2.449967988735959,0.5417007904422334,0.35769246622966544,0.22110525236769296,0.07146684687635932,0.4974660815514546,0.10999236350580167,0.33395551574173643,0.3204669976537306,0.3293623201925612,0.07146684687635932,0.02952063643236876,0.005641134670226026,0.3993056647817688,1.8422489041522356,0.2187183055660715,0.11872353679956245,0.13759539411510827,0.016024238834303196,0.29404321491048074,0.05068966979107357,0.09988244465654587,0.059705484561771466
55604,0,2010,450.745,0.0,45.944,6.694,113.713,16.462,39.466,11.935,357.217,92.296,8.743,28.524,27.744,0.937,58.618,0.1542339810255391,1.9398990071309152,0.3183303146266835,0.1897138154119205,0.16409633360114442,0.079850623010663,0.0,0.0,0.0,0.0026230554536878148,0.08029013176864483,0.079850623010663,0.0460840329547586,0.024475318923791418,0.2583751613165107,1.26182404532819,0.033411063863142014,0.026478385783536142,0.0875572663035641,0.03652175842216775,0.2522778954841429,0.014850968951402678,0.1019290286081931,0.0
73309,0,2011,20023.564,1200.645,1987.257,958.645,6708.081,1412.849,2509.9970000000008,1032.612,14570.35,7073.389,778.188,2003.249,650.0,3630.2,2396.059,0.2959449841630435,2.799630977367419,0.4603925780780832,0.3240021001554527,0.16444759391503974,0.1374880493605164,0.501091584138788,0.08240330534269938,0.2805114246997804,0.2491498145205846,0.29376095975731537,0.1374880493605164,0.09696740297933816,0.05340901213766313,0.485464590761375,1.3742678796322667,0.07087077523875543,0.0515698404140242,0.12535216008498792,0.07055931701269565,0.33500934199326354,0.047875842682151885,0.09924591845887176,0.059961603239063736
1022671,0,2016,7777.109,841.4830000000003,1275.211,395.196,2929.675,860.805,1595.464,852.7689999999999,6423.732,2210.459,382.115,1150.17,3.632,2353.194,712.815,0.3451046836947743,4.110007505453728,0.4560705521338687,0.25755495403606504,0.1109658684390943,0.17905012226537473,1.1805068636322191,0.13099596932126065,0.3570407828155325,0.366328171847767,0.3668935752612345,0.17905012226537473,0.1340038781194483,0.05948489133730984,0.34410822244763634,1.2106839139615415,0.1327528919326024,0.10965115700448584,0.20514872557398894,0.11068444585256552,0.3767048912391481,0.05081528367417763,0.1639697990602935,0.10819997508071448
1555538,0,2015,838.5,48.6,77.1,45.3,169.1,140.7,238.9,149.4,1768.9,657.2859824691359,86.0,208.1,1.1,894.5,76.8,0.052179320481655266,2.2018229166666665,0.09559613319011814,0.05200972355701283,0.043416812708462885,0.11764373339363444,0.6328125,0.027474701792074167,0.054265297007592674,0.5056814969755214,0.5063033523658771,0.11764373339363444,0.07954095765730114,0.04861778506416417,0.3715789374578189,0.4740234043756006,0.0844592684719317,0.178175313059034,0.2849135360763268,0.16779964221824684,0.20166964818127608,0.054025044722719136,0.09194991055456173,0.057960644007155636
1514705,0,2018,1450.9,145.7,110.4,115.0,335.0,121.2,329.8,185.8,2045.3,114.3,26.2,263.7,3.9,834.5,171.1,0.08013494352906665,1.95791934541204,0.16379015303378475,0.10981274140712853,0.08365520950471814,0.12892974135823596,0.8515488018702513,0.07123649342394757,0.1737833969465649,0.4080086050946072,0.4099154158314184,0.12892974135823596,0.05925781059013348,0.012809856744731823,0.05588422236346746,0.7093824866767712,0.0908424192050066,0.12805844648149425,0.22730718864153285,0.08353435798469915,0.230891170997312,0.0792611482528086,0.07609070232269625,0.10042042869942792
1598428,0,2013,1380.9,0.0,227.0,104.1,383.1,131.4,273.2,175.1,1078.8,657.2859824691359,89.5,181.4,0.0,30.2,154.9,0.21153133110863925,2.473208521626856,0.3551167964404895,0.14469781238413054,0.1435854653318502,0.1681497960697071,0.0,0.0,0.0,0.02799406748238784,0.02799406748238784,0.1681497960697071,0.12180200222469413,0.08296255098257323,0.6092751042539265,1.2800333704115685,0.16230997404523545,0.1268013614309508,0.19784198710985587,0.09515533347816643,0.2774277645014121,0.07538561807516836,0.16438554565862842,0.0
899751,0,2016,1265.497,147.827,269.291,148.255,726.2360000000001,-21.333,200.482,43.5,1262.951,-175.084,-33.986999999999995,36.667,97.412,408.76,366.104,0.28515120539118305,1.983687695299696,0.5750310186222586,0.36180738603477103,0.2898798132310755,0.02903279699687478,0.40378417061818495,0.11704887996446416,0.2920489477884988,0.3236546786059,0.4007851452669185,0.02903279699687478,-0.016891391669193817,-0.026910782761959882,-0.13863087324844747,1.0020159135231692,0.034443141499551445,0.03437384679695013,0.15842155295508406,-0.01685740859124913,0.5738741379868937,0.11715160130762853,0.21279465696086197,0.11681339426328155
1163302,0,2013,17424.0,604.0,2688.0,1681.0,6078.0,114.0,1408.0,414.0,13143.0,10.0,-1672.0,798.0,323.0,3616.0,3245.0,0.2155520048695123,1.873035439137134,0.4624514950924447,0.25793197900022824,0.2468994902229324,0.06071673133987674,0.1861325115562404,0.04595602221714981,0.15333841076415333,0.27512744426691016,0.2997032640949555,0.06071673133987674,0.008673818762839534,-0.1272160085216465,0.0007608612949859241,1.325724720383474,0.031499657612417256,0.0237603305785124,0.08080808080808081,0.0065426997245179065,0.3488292011019284,0.0964761248852158,0.15426997245179064,0.034664830119375566
931584,0,2016,154.434,0.075,91.342,19.906,113.583,-3.969,29.813,8.406,296.045,127.105,-5.347,12.731,4.579,67.998,29.186,0.28508165988278805,3.8916946481189614,0.3836680234423821,0.07512709216504243,0.09858636355959398,0.04300359742606698,0.002569725210717467,0.0002533398638720465,0.0010333852322361081,0.22968805418095226,0.2451552973365536,0.04300359742606698,-0.013406745596108698,-0.0180614433616511,0.4293435119660862,0.5216571804962084,0.028394331942778968,0.05443101907611018,0.19304686791768652,-0.0257002991569214,0.7354792338474688,0.128896486524988,0.5914630198013392,0.00048564435292746414
1521722,0,2011,1650.0,48.0,270.0,126.0,603.0,45.0,280.0,1.0,1399.0,-34.0,-20.0,88.0,47.0,411.0,256.0,0.24803431022158684,2.35546875,0.4310221586847749,0.23802716225875625,0.18298784846318802,0.06290207290922087,0.1875,0.034310221586847746,0.10480349344978164,0.2937812723373838,0.3273766976411723,0.06290207290922087,0.032165832737669764,-0.01429592566118656,-0.024303073624017155,1.1794138670478913,0.0007147962830593281,0.0006060606060606062,0.1696969696969697,0.027272727272727268,0.3654545454545455,0.07636363636363637,0.16363636363636366,0.029090909090909087
1001385,0,2010,386.75,0.051,126.42,28.463,216.7,5.004,39.961,-22.171,435.205,137.975,-1.4340000000000002,11.967,6.801,93.517,61.52,0.3565675945818637,3.522431729518855,0.4979262646339082,0.207442469640744,0.14135867005204444,0.027497386289220025,0.0008289986996098829,0.00011718615365172734,0.0005083833409756972,0.21488034374605075,0.2305074620006664,0.027497386289220025,0.011498029664181248,-0.003294998908560334,0.3170345009822957,0.8886616651922657,-0.050943808090440135,-0.057326438267614736,0.1033251454427925,0.012938590820943759,0.5603102779573368,0.07359534583063995,0.32687782805429866,0.00013186813186813186
95953,0,2015,175.46,0.391,63.816,12.264,84.93799999999997,2.775,29.19,16.462,149.02100000000004,65.029,-11.52,7.1320000000000014,4.555,23.619,26.635,0.3912401607827082,3.1889618922470424,0.5699733594594047,0.1417384127069337,0.17873319867669654,0.047859026580146416,0.014679932419748453,0.0026237912777393787,0.013878043586285228,0.15849444038088584,0.1890606021970057,0.047859026580146416,0.01862153656196106,-0.07730454097073565,0.4363747391307264,1.1774179478060136,0.11046765221009117,0.09382195372164596,0.16636270375014248,0.01581557050039895,0.4840875413199588,0.06989627265473612,0.3637068277670124,0.0022284281317679244
1127454,0,2009,8.818999999999997,0.424,2.248,2.338,5.859,0.016,3.2710000000000004,0.195,9.45,3.763,-0.07200000000000001,0.215,0.094,0.146,3.381,0.2622222222222222,1.732919254658385,0.62,0.3821164021164021,0.3577777777777778,0.02275132275132275,0.12540668441289554,0.04486772486772487,1.7666666666666666,0.01544973544973545,0.0253968253968254,0.02275132275132275,0.0016931216931216932,-0.00761904761904762,0.3982010582010582,0.933227513227513,0.02063492063492064,0.02211135049325321,0.3709037305816987,0.0018142646558566733,0.6643610386665156,0.2651094228370565,0.2549041841478627,0.04807801338020185
855667,1,2009,332.9980000000001,0.0,45.431,16.362000000000002,99.408,-47.437,26.769,16.671,286.611,-168.843,-149.94299999999996,-7.519,55.217,301.524,101.522,-0.0073758508919756,0.9791769271684954,0.3468394444037388,0.1883284312186203,0.35421529529571444,-0.026234164076047325,0.0,0.0,0.0,1.052032196949873,1.2446870496945337,-0.026234164076047325,-0.16551004671837438,-0.5231585668379789,-0.5891016046139192,1.1618465446197117,0.0581659461779206,0.05006336374392637,0.08038787019741858,-0.14245430903488904,0.298524315461354,0.04913543024282427,0.1364302488303233,0.0
1040599,1,2009,332.9980000000001,0.0,45.431,16.362000000000002,99.408,-47.437,26.769,16.671,286.611,-168.843,-149.94299999999996,-7.519,55.217,301.524,101.86,-0.008555149662783397,0.9759277439623012,0.3468394444037388,0.1883284312186203,0.35539459406652224,-0.026234164076047325,0.0,0.0,0.0,1.052032196949873,1.2446870496945337,-0.026234164076047325,-0.16551004671837438,-0.5231585668379789,-0.5891016046139192,1.1618465446197117,0.0581659461779206,0.05006336374392637,0.08038787019741858,-0.14245430903488904,0.298524315461354,0.04913543024282427,0.1364302488303233,0.0
79958,0,2009,5486.6,112.4,1440.2,583.9,2522.1,1422.4,1947.2,909.8,7660.7,4483.1,921.8,1576.4,15.1,234.9,893.8,0.2125523777200517,2.821772208547773,0.32922578876603964,0.1412273029879776,0.11667341104598795,0.2057775399114964,0.12575520250615352,0.014672288433171903,0.4496,0.030662994243345912,0.03263409349015104,0.2057775399114964,0.1856749383215633,0.12032842951688487,0.5852076181027844,0.7162008693722507,0.11876199302935762,0.16582218495972004,0.3549010316042722,0.25924980862464914,0.4596835927532533,0.10642292129916522,0.26249407647723544,0.02048627565341013
726435,0,2010,9.594,2.676,6.81,0.376,14.992,-6.384,2.471,-1.035,37.813,-5.1080000000000005,-5.83,-5.399,0.0,0.0,11.16,0.10134080871657897,1.34336917562724,0.3964774019517097,0.21638060984317567,0.29513659323513075,-0.1427815830534472,0.2397849462365592,0.07076931214132706,185553.33333333337,0.0,0.0,-0.1427815830534472,-0.16883082537751565,-0.15417977944093303,-0.1350858170470473,0.25372226482955595,-0.027371538888741963,-0.10787992495309567,0.25755680633729416,-0.66541588492808,1.56264331874088,0.039191161142380665,0.7098186366479049,0.2789243277048156
1383571,0,2013,757.55,169.676,101.197,41.039,392.531,41.672,148.77100000000004,72.74,871.623,65.71,-21.028,88.56,11.63,139.445,99.209,0.3365239329388967,3.9566067594673866,0.45034493123747305,0.3342431303441969,0.11382099829857635,0.10160356025483494,1.710288381094457,0.19466673091462705,1.1231242760218434,0.15998315785609146,0.1733260824920866,0.10160356025483494,0.04780966082813326,-0.024125109135486333,0.07538809783587629,0.8691257573515154,0.08345351143785787,0.0960200646821992,0.1963843970695004,0.0550089103029503,0.5181585373902713,0.05417332189294435,0.1335845818757838,0.2239799353178008
1385544,1,2015,414.943,25.675,40.491,64.098,118.325,-112.469,-30.717,-68.666,392.052,-549.764,-665.388,-57.297,433.079,0.0,522.007,-1.0296644322691888,0.22667320553172665,0.301809453847959,0.19852978686500766,1.3314738861171478,-0.14614642955526308,0.04918516418362207,0.06548876169487723,0.05928479561465691,0.0,1.1046468325630274,-0.14614642955526308,-0.2868726597492169,-1.6971932294695604,-1.402273167845082,1.0583876628610491,-0.17514513380878047,-0.16548296995008951,-0.07402703503854745,-0.2710468666780738,0.2851596484336403,0.15447422899048782,0.09758207753836068,0.06187596850651776
101538,0,2011,13.118,0.005,1.067,1.108,2.817,0.892,2.081,0.564,8.994,-19.487,0.637,1.298,0.08,0.158,1.595,0.13586835668223254,1.7661442006269592,0.3132088058705804,0.19457416055147875,0.1773404491883478,0.14431843451189685,0.0031347962382445144,0.0005559261730042251,0.02100840336134454,0.017567267066933512,0.02646208583500111,0.14431843451189685,0.09917722926395377,0.07082499444073828,-2.166666666666667,1.4585279074938848,0.06270847231487657,0.0429943588961732,0.15863698734563195,0.06799817045281292,0.21474310108248207,0.08446409513645371,0.08133861869187375,0.00038115566397316653
1370431,0,2012,8335.161,263.335,1307.667,669.956,8876.302,1400.257,2289.875,1356.456,17532.721999999998,5583.8409999999985,988.536,1881.163,121.79,1948.495,3266.783,0.3199456992473845,2.7171385427192445,0.5062706178766766,0.4316862492886159,0.18632491862929212,0.10729440642474113,0.08060988440309626,0.015019630152123556,0.12719746315120864,0.1111347684632198,0.118081208382817,0.10729440642474113,0.07986535119874713,0.05638234610689659,0.3184811234673087,0.4754059865889621,0.07736710819917182,0.1627390280763623,0.2747247473684072,0.16799399555689445,1.0649226811575685,0.08037709169624918,0.15688563184322413,0.03159327096381222
1675149,0,2018,13403.0,1113.0,1644.0,1663.0,4134.0,2336.0,3348.0,448.0,15938.0,-4224.0,227.0,3069.0,1.0,1801.0,2919.0,0.07623290249717657,1.4162384378211716,0.25938009787928223,0.15623039277199147,0.18314719538210567,0.19255866482620154,0.38129496402877705,0.06983310327519136,0.6176470588235294,0.11300037645877775,0.11306311958840505,0.19255866482620154,0.14656795080938634,0.014242690425398418,-0.2650269795457397,0.8409461663947798,0.028108922073032994,0.033425352533015,0.24979482205476386,0.1742893382078639,0.3084384093113482,0.12407669924643736,0.1226591061702604,0.08304111019920914
949157,0,2011,1356.424,183.401,171.96099999999996,86.17200000000004,488.32,59.79,160.316,-2.9360000000000004,1811.094,-1423.6070000000002,11.325,121.984,0.0,263.47,193.365,0.1628601276355617,2.5253794637085303,0.2696270872743215,0.17467839880205005,0.10676695963875978,0.06735376518281215,0.948470509140744,0.10126531256798377,0.6960982275021823,0.14547560756095487,0.14547560756095487,0.06735376518281215,0.03301319533939155,0.0062531265632816396,-0.7860481013133499,0.7489528428673498,-0.001621119610577916,-0.002164514930434732,0.11819018242083595,0.0440791374968299,0.3600054260319782,0.06352880810130168,0.1267752561146072,0.13520919712420304
1422105,0,2013,1343.5,79.4,178.7,89.2,364.3,-14.4,158.3,64.2,1322.1,-99.1,-47.6,75.9,4.9,654.2,161.2,0.15361924211481734,2.2599255583126547,0.2755464790863021,0.14038272445352093,0.12192723697148475,0.057408668028137065,0.4925558312655088,0.06005597156039635,0.12046730389925656,0.4948188488011498,0.4985250737463127,0.057408668028137065,-0.010891763104152486,-0.036003328038726266,-0.07495650858482716,1.0161863701686709,0.04855911050601317,0.04778563453665798,0.11782657238556013,-0.010718273167100856,0.2711574246371418,0.06639374767398586,0.13301079270561966,0.059099367324153336
1518587,0,2017,2857.3,102.4,631.2,299.2,1015.4,38.6,364.8,-31.4,2644.4,-343.9,-210.6,154.3,9.1,1771.4,505.7,0.19274693692330966,2.007909827961242,0.3839812433822417,0.1452881561034639,0.19123430645893208,0.0583497201633641,0.2024915958077912,0.03872333988806535,0.0575119348497613,0.6698684011495991,0.6733096354560579,0.0583497201633641,0.014596883981243381,-0.07963999394947814,-0.13004840417486008,1.0805097564664952,-0.011874149145363787,-0.01098939558324292,0.12767297798621075,0.0135092569908655,0.3553704546249956,0.10471424071676057,0.22090785006824626,0.035838028908410036
1621832,0,2015,0.0,20.141,0.0,3.192,31.955,-5.452000000000001,0.0,-1.476,47.276,-14.705,-12.332,-5.252999999999999,0.045,9.222,3.318,0.6057407564091716,9.630801687763713,0.6759243590828327,0.6759243590828327,0.07018360267366107,-0.11111346137575087,6.070223025919228,0.4260301209916236,2.173411028380273,0.19506726457399104,0.1960191217531094,-0.11111346137575087,-0.11532278534562992,-0.2608511718419494,-0.3110457737541247,0.0,-0.031220915475082493,-247.674,0.0,-1174.15,388796.98539698136,4110.0,0.0,66110.00000000001
1048685,0,2011,660.9069999999998,5.932,85.65899999999998,22.04,154.089,32.572,76.487,32.993,364.893,9.476,17.42,47.447,6.687,116.104,38.85,0.31581586930963323,3.966254826254826,0.4222854371007391,0.18753442790078192,0.10646956779110588,0.13002989917592278,0.1526898326898327,0.01625682049258276,0.04830972954043864,0.3181864272540169,0.33651234745528136,0.13002989917592278,0.08926452412076963,0.04774002241753062,0.02596925674101723,1.8112350743916703,0.09041828700468356,0.049920790671002135,0.11573035237938167,0.04928378728020736,0.2331477802474479,0.03334811100502795,0.12960825048002214,0.00897554421423892
850460,0,2018,1288.683,178.405,102.367,36.706,519.237,99.51,206.235,81.59,818.06,750.421,78.15,116.023,0.0,0.0,73.572,0.5447827787692834,7.057535475452617,0.6347175023836883,0.5095836491210913,0.08993472361440483,0.1418270053541305,2.4249034958951774,0.2180830256949368,185553.33333333337,0.0,0.0,0.1418270053541305,0.12164144439283185,0.09553089015475638,0.9173178006503192,1.575291543407574,0.09973596068748014,0.06331269986490083,0.16003547808111074,0.07721836945160293,0.40292065620482304,0.02848334307195796,0.0794353615280096,0.13843978697631612
1533526,0,2016,1338.5,88.2,163.7,88.9,409.6,98.8,194.5,95.3,582.6,47.1,32.2,113.7,4.5,311.5,139.9,0.4629248197734295,2.9278055754110084,0.7030552694816341,0.4220734637830416,0.2401304497082046,0.1951596292481977,0.6304503216583274,0.1513903192584964,0.2791139240506329,0.5346721592859595,0.542396155166495,0.1951596292481977,0.16958462066598007,0.055269481634054235,0.08084449021627188,2.2974596635770683,0.16357706831445246,0.0711991034740381,0.14531191632424356,0.07381397086290624,0.30601419499439675,0.06641763167725066,0.12230108330220395,0.06589465819947703
4281,0,2015,12413.0,1362.0,2284.0,1510.0,7953.0,1061.0,3081.0,1582.0,36477.0,3403.0,-322.0,2341.0,3.0,8786.0,5211.0,0.07517065548153631,1.5261945883707542,0.2180277983386792,0.15541299997258545,0.14285714285714285,0.0641774268717274,0.26137017846862404,0.03733859692408915,0.15496643531687335,0.24086410614908024,0.2409463497546399,0.0641774268717274,0.029086821832935823,-0.008827480330071004,0.09329166323984976,0.3402966252707185,0.04336979466513145,0.12744703133811328,0.2482075243696125,0.08547490534117458,0.6406992668976074,0.12164666075888182,0.18400064448561992,0.10972367679046162
811596,0,2010,1079.1,135.6,167.5,50.8,471.4,48.5,132.3,66.3,1342.4,-2.8,14.1,68.3,1.3,153.2,142.3,0.2451579261025029,3.312719606465214,0.35116209773539925,0.2263855780691299,0.10600417163289633,0.050879022646007147,0.9529163738580464,0.10101311084624552,0.8776699029126214,0.1141239570917759,0.11509237187127533,0.050879022646007147,0.036129320619785465,0.010503575685339687,-0.0020858164481525627,0.8038587604290821,0.0493891537544696,0.06144008896302475,0.12260216847372812,0.044944861458622934,0.4368455194143268,0.0470762672597535,0.1552219442127699,0.12566027244926328
1399521,0,2010,370.532,90.609,16.156,6.0120000000000005,140.628,54.639,64.274,29.705,178.285,81.903,38.466,56.81100000000001,0.0,0.0,25.127,0.6478447429677202,5.5966888207903835,0.7887820063381663,0.6981630535378747,0.14093726337044618,0.31865271896121383,3.6060413101444664,0.5082255938525394,185553.33333333337,0.0,0.0,0.31865271896121383,0.3064699778444625,0.21575567209804528,0.4593936674425779,2.0783128137532603,0.16661525086238327,0.08016851446028952,0.17346410026664366,0.14746094804227436,0.3795299731197305,0.01622531927067028,0.043602172012133913,0.24453758379843035
89439,0,2010,2059.797,394.139,209.892,67.84899999999999,912.314,109.944,281.519,56.357,1258.996,574.2330000000002,86.171,150.308,32.02,158.226,195.127,0.5696499432881438,4.675488271740968,0.7246361386374539,0.5579223444713088,0.15498619534931007,0.11938719424049005,2.019910109825908,0.3130581828695246,2.071733439862073,0.12567633256976193,0.15110929661412745,0.11938719424049005,0.08732672701104689,0.06844422063294879,0.4561039113706478,1.6360631805025592,0.04476344642874163,0.027360463191275646,0.13667317701695847,0.05337613366754103,0.4429145202172835,0.03293965376199693,0.10189936192741324,0.19134846783445164
1304280,0,2012,9812.0,301.0,1168.0,1254.0,3277.0,599.0,1348.0,203.0,8522.0,-1445.0,202.0,904.0,30.0,4434.0,2352.0,0.1085425956348275,1.39328231292517,0.38453414691387,0.2474771180474067,0.2759915512790425,0.10607838535555034,0.12797619047619047,0.03532034733630604,0.06742831541218637,0.5203003989673786,0.5238206993663459,0.10607838535555034,0.07028866463271533,0.023703356019713684,-0.1695611358835954,1.1513729171555973,0.023820699366345927,0.02068895230330208,0.1373827965756217,0.061047696697920914,0.3339788014675907,0.12780269058295965,0.11903791275988584,0.03067672238075825
1423221,0,2012,828.9760000000001,71.255,65.904,80.985,250.87,1.862,125.132,26.478,589.538,187.806,-16.534000000000002,37.958,0.368,1.033,127.812,0.2087363325180056,1.9628047444684376,0.4255366066309551,0.31374737506318506,0.21680027411294947,0.06438601074061383,0.5574985134416173,0.12086583053170448,50.86009992862242,0.0017522195346186336,0.002376437142304652,0.06438601074061383,0.0031584053954113213,-0.028045690014893026,0.3185647066007619,1.4061451509487088,0.0449131353704087,0.0319406110671479,0.15094767520410726,0.00224614464109938,0.3026263727779815,0.0976928161973326,0.07950049217347666,0.08595544382467042
850429,0,2010,740.475,73.191,43.058,58.209,219.261,43.632,169.455,46.409,580.342,406.822,27.027,87.22,0.222,0.228,91.66,0.2198720754313836,2.392112153611172,0.3778134272549635,0.3036192452036903,0.15794135182357988,0.15029069066171327,0.7985053458433341,0.12611701376085135,162.64666666666668,0.000392871789393151,0.0007754048474864822,0.15029069066171327,0.0751832540122893,0.04657081514003812,0.7010038908092124,1.2759286765390063,0.07996836348222255,0.06267463452513589,0.2288463486275701,0.05892433910665451,0.2961085789526993,0.07861035146358755,0.05814916101151287,0.09884331003747594
913142,0,2009,1415.2620000000006,308.879,151.262,169.763,764.318,94.576,490.775,151.81,1620.578,87.23899999999998,-24.901,150.433,46.268,543.942,357.95300000000015,0.2507531263536836,2.13524680614494,0.4716329605856676,0.3782946578319588,0.220879834231984,0.092826756873165,0.8629037890449301,0.19059804588239507,0.5233374561596721,0.33564691116379464,0.3641972185232677,0.092826756873165,0.05835942484718416,-0.015365505393754576,0.0538320278320451,0.8733069312307095,0.0936764537097258,0.10726635774860056,0.3467732476389529,0.06682578914716847,0.5400540677273887,0.11995164146285275,0.10687915029160673,0.2182486352350306
1323653,0,2012,914.581,9.562,112.59,25.748,257.55,65.869,152.446,46.523,449.34,-39.404,23.504,87.678,35.566,288.273,99.522,0.35168914407798113,2.587870018689335,0.5731739885164909,0.3226064895179597,0.22148484443850985,0.1951261850714381,0.09607925885733808,0.021280099701784842,0.029527018055268205,0.6415476031512886,0.7206992477856411,0.1951261850714381,0.14659055503627544,0.05230782926069347,-0.08769306093381406,2.035387457159389,0.10353629768104332,0.05086810244253926,0.16668397878372718,0.07202095823114628,0.28160436309085807,0.028152782531016936,0.12310555325334772,0.010455060842068663
